Actual_GCV_kcal,Predicted_GCV_kcal,Error,Absolute_Error
6836.005031080612,6925.768,-89.76303532563816,89.76303532563816
7680.919471691419,7708.054,-27.13472752733105,27.13472752733105
7796.02310138585,7835.2905,-39.26742595789983,39.26742595789983
6787.712152783353,6780.4863,7.225824658353304,7.225824658353304
7520.536938615696,7403.132,117.40510267819627,117.40510267819627
5892.605555163079,6149.033,-256.42764796192114,256.42764796192114
3648.796542874784,3584.6396,64.15689443728388,64.15689443728388
7238.777075078634,7346.409,-107.63210460886603,107.63210460886603
5080.867569592235,5204.6685,-123.80088743901524,123.80088743901524
2292.738350420661,2166.2078,126.53058674878594,126.53058674878594
5587.830892409293,5614.292,-26.461099778207426,26.461099778207426
7028.121710013802,7158.42,-130.29821186119807,130.29821186119807
7184.736293767189,7384.069,-199.33255388906127,199.33255388906127
7465.024047318813,7258.165,206.85900825631325,206.85900825631325
6476.918874295401,6381.2764,95.64250710790111,95.64250710790111
6095.724539114524,6045.9946,49.729910208274305,49.729910208274305
2237.067689464532,2255.156,-18.088316394842877,18.088316394842877
7344.833193419559,7288.968,55.86541998205939,55.86541998205939
7338.619347435192,7362.286,-23.66678537730786,23.66678537730786
8107.528386667079,8080.7437,26.78473432332885,26.78473432332885
7055.758731518014,7144.928,-89.16949113823557,89.16949113823557
4620.728982317395,4461.461,159.2680448173951,159.2680448173951
4860.819556071476,4990.3247,-129.50515095977426,129.50515095977426
7113.863246525896,6981.6216,132.2416644946461,132.2416644946461
7816.061878300117,7732.009,84.05308923761731,84.05308923761731
7928.368426651911,7912.4375,15.93092665191125,15.93092665191125
6716.495000253931,6778.2173,-61.72228490231919,61.72228490231919
1896.2730061390885,2101.4917,-205.21869307966153,205.21869307966153
7561.155079535074,7663.8477,-102.69257671492596,102.69257671492596
6786.097927098958,6724.788,61.30984116145828,61.30984116145828
7495.458140611827,7408.7603,86.69788670557682,86.69788670557682
4577.618723277418,4723.18,-145.5614525038318,145.5614525038318
4329.277057881086,4273.774,55.503132099835966,55.503132099835966
7666.864730401917,7680.3706,-13.505875066833141,13.505875066833141
5560.860102881623,5558.5005,2.359614600372879,2.359614600372879
6343.221205932002,6291.308,51.913100463251794,51.913100463251794
6763.675245976006,6704.81,58.86518738225641,58.86518738225641
7874.038949912677,7743.731,130.3079928814268,130.3079928814268
7223.785329381139,7229.001,-5.215647181361419,5.215647181361419
6845.741495821128,6751.13,94.61161300862841,94.61161300862841
7366.266677528449,7346.951,19.31550565344878,19.31550565344878
6651.326718068826,6678.9487,-27.622012399923733,27.622012399923733
6699.468827280169,6674.687,24.781815561418625,24.781815561418625
6335.600722400305,6248.6743,86.92640599405513,86.92640599405513
8268.34514875438,8203.837,64.50823469188072,64.50823469188072
6973.014178424563,6852.8853,120.1289245183134,120.1289245183134
3014.6798433697995,3256.172,-241.49227577082547,241.49227577082547
4127.741228150906,4250.8843,-123.14304919284405,123.14304919284405
8051.015925278698,8016.931,34.08477293494798,34.08477293494798
7293.422086359441,7253.927,39.49532854694098,39.49532854694098
7030.909442927914,6843.2007,187.70875933416391,187.70875933416391
6649.5845235281295,6573.407,76.17729696562947,76.17729696562947
5452.958147598613,5329.7524,123.20570619236332,123.20570619236332
6809.755976539726,6940.3853,-130.62927736652364,130.62927736652364
6353.966159269925,6164.483,189.4832491136749,189.4832491136749
7238.650009059834,7355.338,-116.68788156516621,116.68788156516621
6508.086441851185,6394.4185,113.66798481993465,113.66798481993465
7405.009529417812,7338.4565,66.55298644906179,66.55298644906179
6209.140880163751,6143.64,65.50074344500081,65.50074344500081
2446.214382013556,2318.9607,127.25368865418113,127.25368865418113
1754.4070277339156,1793.9316,-39.524612891084416,39.524612891084416
7903.195623678721,7892.2173,10.978338522470949,10.978338522470949
6813.208541793405,6551.104,262.10453788715495,262.10453788715495
7530.8804325995225,7448.878,82.00250291202246,82.00250291202246
6573.712178423182,6567.2427,6.469502641932195,6.469502641932195
7054.755884460765,7046.574,8.181665710764719,8.181665710764719
1695.3174047537786,1764.4564,-69.13901614465885,69.13901614465885
3672.332967206354,3729.6006,-57.26761873114583,57.26761873114583
6599.988953419222,6596.7954,3.193543262971616,3.193543262971616
4389.12031610641,4479.6104,-90.49003545608957,90.49003545608957
6219.640980627289,6277.802,-58.16077718521137,58.16077718521137
4894.679143823863,4763.9736,130.70551101136334,130.70551101136334
2480.7585331653113,2523.9438,-43.18531449093871,43.18531449093871
6915.554141308651,6927.5405,-11.986386035098803,11.986386035098803
5684.7956353471745,5886.26,-201.46413027782546,201.46413027782546
2673.2075279530072,2470.6643,202.54322131238223,202.54322131238223
5785.271226715256,5513.2354,272.0358751527556,272.0358751527556
5987.50628975998,5817.954,169.55218819748006,169.55218819748006
2054.0724446909007,2046.7601,7.312312854963238,7.312312854963238
4123.467923896433,4100.768,22.699857490182694,22.699857490182694
7068.155053466242,7197.406,-129.25070825250805,129.25070825250805
7002.200471470666,6955.482,46.71853787691634,46.71853787691634
7264.107086423206,7259.214,4.893219235706056,4.893219235706056
7704.5702124476475,7805.018,-100.44785395860254,100.44785395860254
7088.887515304794,6935.0527,153.83478092979385,153.83478092979385
7762.108481149645,7796.9834,-34.87491728785517,34.87491728785517
6572.996665372093,6712.229,-139.23233853415695,139.23233853415695
6094.39071612827,5985.976,108.41464190951956,108.41464190951956
1666.7299389827783,2000.7373,-334.0073657047217,334.0073657047217
7655.285777338834,7589.314,65.97181249508412,65.97181249508412
7022.683511312767,6982.7227,39.96085506276722,39.96085506276722
6916.980500361943,6901.0107,15.969758174443086,15.969758174443086
6534.635632538469,6421.1406,113.4950075384686,113.4950075384686
3596.0168225346174,3370.9639,225.0529553471174,225.0529553471174
6878.777815194643,6756.446,122.33201441339315,122.33201441339315
5985.181958495671,6109.4473,-124.2653071293289,124.2653071293289
7004.272672226017,6964.6377,39.634976913516766,39.634976913516766
4938.734377559519,5002.8667,-64.13232165923091,64.13232165923091
7763.594812019966,7835.161,-71.56632079253359,71.56632079253359
5873.521342607377,5707.421,166.10044416987694,166.10044416987694
3374.4495341285483,3252.244,122.2056376441733,122.2056376441733
4540.460707084456,4422.41,118.05055083445586,118.05055083445586
4456.4729348084575,4455.7207,0.7522316834574667,0.7522316834574667
7039.910064054333,6832.553,207.3568413980829,207.3568413980829
7393.093648385892,7367.929,25.164449167142266,25.164449167142266
7576.462362162601,7561.5586,14.903768412600584,14.903768412600584
6320.419997049811,6324.7437,-4.3236552939388275,4.3236552939388275
7233.507224521756,7265.926,-32.41855672824386,32.41855672824386
3622.755898100861,3598.9282,23.82767544461103,23.82767544461103
7039.343347222026,7078.7695,-39.42618402797416,39.42618402797416
7099.887400814082,6968.329,131.55829925158196,131.55829925158196
7515.391092073179,7608.2476,-92.8564665205713,92.8564665205713
7770.204767210271,7717.136,53.0685367415208,53.0685367415208
5974.139849808181,5972.546,1.5939513706807702,1.5939513706807702
7680.134284902841,7545.2686,134.8657302153406,134.8657302153406
3430.541715105914,3638.3218,-207.78006223783586,207.78006223783586
6347.360983386079,6416.806,-69.44516895767083,69.44516895767083
6114.616163055679,6238.614,-123.99760647557105,123.99760647557105
6577.575983770564,6739.0225,-161.44647716693635,161.44647716693635
3105.269373644816,3154.2957,-49.026280652059086,49.026280652059086
8300.248793993242,8134.8145,165.43434086824163,165.43434086824163
4152.165394923596,4217.9526,-65.78724179515393,65.78724179515393
3924.1905015737025,3955.7937,-31.603199598172523,31.603199598172523
6846.609136991306,6831.034,15.574957303805604,15.574957303805604
6542.764239226286,6776.292,-233.527752961214,233.527752961214
4332.565263717139,4224.92,107.6453418421388,107.6453418421388
3527.448545078423,3430.5703,96.8782325784232,96.8782325784232
5918.356384321943,5954.1133,-35.75689692805736,35.75689692805736
1764.1885149265827,1906.8077,-142.61922433122982,142.61922433122982
7301.898982915554,7325.0117,-23.11273583444563,23.11273583444563
4624.758475065607,4563.431,61.327322721856945,61.327322721856945
6804.9569485747625,6760.767,44.189858731012464,44.189858731012464
7972.101844198824,7790.249,181.85282076132444,181.85282076132444
7177.3849417956135,7098.9316,78.45330117061349,78.45330117061349
5610.98509881247,5847.6646,-236.67945196878009,236.67945196878009
2548.887587342159,2477.099,71.7884662484089,71.7884662484089
5922.332174957998,5790.7495,131.58266323924818,131.58266323924818
7949.30372598258,7978.9946,-29.690902923670365,29.690902923670365
6093.58047679324,6207.51,-113.92928883175955,113.92928883175955
5876.452461880637,5832.3716,44.0808798493872,44.0808798493872
6180.640717346119,6327.6973,-147.05654827888065,147.05654827888065
4226.42914394201,4109.2666,117.16254237951034,117.16254237951034
2036.1322681693134,1993.468,42.66425059118842,42.66425059118842
6679.441949668641,6705.4062,-25.964300331358572,25.964300331358572
7104.448258812942,7217.1123,-112.66404587455781,112.66404587455781
6244.510728757184,6396.1157,-151.60499389906636,151.60499389906636
7119.891234573178,6998.4917,121.39953535442783,121.39953535442783
4983.3739095741785,4830.29,153.08387051167847,153.08387051167847
5707.132551684355,5854.343,-147.21022175314465,147.21022175314465
6288.979813172227,6356.1865,-67.2067102652727,67.2067102652727
6007.4797423205955,5998.3477,9.132086070595506,9.132086070595506
7878.899781642724,7843.5513,35.34851211147361,35.34851211147361
6984.0097026077165,7005.896,-21.886293486033537,21.886293486033537
7776.373182316,7877.537,-101.16392705900034,101.16392705900034
6106.547776584632,5795.231,311.3168195533817,311.3168195533817
6465.592132948883,6435.3335,30.258636855132863,30.258636855132863
3138.512600444582,3287.228,-148.71542689916805,148.71542689916805
5290.197170331478,5447.953,-157.75595466852155,157.75595466852155
7949.939655579788,7896.0703,53.86934307978845,53.86934307978845
7199.222385975172,7084.785,114.43722972517207,114.43722972517207
7613.842966015149,7668.3203,-54.477346484851296,54.477346484851296
6647.532526747459,6473.086,174.4465892474591,174.4465892474591
5195.991768695576,5113.936,82.05573353932596,82.05573353932596
7276.9108173769,7207.7803,69.13054393940001,69.13054393940001
7586.935012066851,7644.8706,-57.935593401898586,57.935593401898586
6670.557725314669,6548.125,122.43272531466937,122.43272531466937
6264.287943137899,6325.236,-60.947896705851235,60.947896705851235
7511.673415035876,7547.1763,-35.50285449537387,35.50285449537387
5471.454431417629,5370.5156,100.93880641762917,100.93880641762917
6957.568238586709,7081.3496,-123.78137078829059,123.78137078829059
6843.161372540215,6815.262,27.89916550896487,27.89916550896487
2544.1565635818447,2604.8867,-60.73015516815531,60.73015516815531
6991.136243264377,7195.0757,-203.9394403293727,203.9394403293727
6672.0998004295925,6725.987,-53.887015976657494,53.887015976657494
7749.200424695289,7861.6084,-112.40797374221074,112.40797374221074
6856.3775043786845,6796.923,59.454652816184534,59.454652816184534
3513.796493199404,3408.0034,105.79307523065381,105.79307523065381
4950.793253243309,5203.098,-252.30489128794125,252.30489128794125
2150.4971522719648,2269.0266,-118.52945905616025,118.52945905616025
2599.9099464269793,2674.6494,-74.73946763552067,74.73946763552067
7460.265998144914,7522.3154,-62.04943154258581,62.04943154258581
6100.052266795771,6041.562,58.490255077021175,58.490255077021175
7741.618572099459,7729.6094,12.009197099459016,12.009197099459016
6828.771174572624,6717.5137,111.25750269762375,111.25750269762375
7005.469789372948,7057.249,-51.77923406455193,51.77923406455193
6600.272468279439,6601.087,-0.8144457830612737,0.8144457830612737
6884.581412295793,7009.3457,-124.76429082920731,124.76429082920731
7309.47905372097,7310.673,-1.1937978415298858,1.1937978415298858
7389.090259106091,7355.4946,33.59563019984125,33.59563019984125
7189.163426723556,7263.455,-74.29165140144414,74.29165140144414
6728.706204687364,6863.486,-134.77963515638567,134.77963515638567
2867.2225994801183,3152.6567,-285.43413880113167,285.43413880113167
6458.4510417999945,6505.1006,-46.64954413750547,46.64954413750547
7696.819600892712,7826.6743,-129.8547155135384,129.8547155135384
7359.651651639687,7465.3843,-105.73262570406314,105.73262570406314
5329.478607783047,5232.2754,97.20321715804675,97.20321715804675
5759.465193103525,5825.3345,-65.86927955272495,65.86927955272495
2052.8842890421374,1977.5886,75.29566599526242,75.29566599526242
7677.121501827913,7527.0645,150.05704870291265,150.05704870291265
5958.767116238677,6105.8115,-147.04440719882314,147.04440719882314
6953.131778697946,7241.5264,-288.3945884895538,288.3945884895538
6521.597288034124,6306.956,214.64123334662418,214.64123334662418
6950.540553859599,7092.988,-142.44723910915127,142.44723910915127
2239.221193364244,2277.644,-38.422849604506155,38.422849604506155
1903.9571325492982,1812.0398,91.9173376274232,91.9173376274232
4578.205450619228,4722.665,-144.45958844327197,144.45958844327197
5627.667035132858,5481.42,146.24711325785756,146.24711325785756
2842.1798027187565,3206.0945,-363.9146797031185,363.9146797031185
6578.760339381058,6344.9795,233.78084719355775,233.78084719355775
7034.971578745279,7032.969,2.002340464028748,2.002340464028748
6906.002875290535,6848.1816,57.821234665534575,57.821234665534575
5718.916054764658,5740.5137,-21.59761711034207,21.59761711034207
5285.0717068980675,5075.534,209.53752721056753,209.53752721056753
7093.552436073826,7050.7993,42.75311966757636,42.75311966757636
7641.447236969553,7589.1724,52.27487368830316,52.27487368830316
2377.7486124407246,2369.564,8.184647596974628,8.184647596974628
6431.303193418195,6446.949,-15.646025331804594,15.646025331804594
7878.689351239446,7867.194,11.495503583196296,11.495503583196296
7258.200663773648,7327.091,-68.89015653885235,68.89015653885235
7236.599872888725,7118.037,118.56276351372526,118.56276351372526
3416.419640768744,4091.28,-674.8603885281309,674.8603885281309
7021.886513594433,6944.484,77.40262687568338,77.40262687568338
7285.199694440533,7127.886,157.31346397178277,157.31346397178277
4702.832707084229,4926.8955,-224.0628007282712,224.0628007282712
6751.564595666472,6609.688,141.8766073852221,141.8766073852221
7104.765974017581,7169.6387,-64.87269785741864,64.87269785741864
7679.169717677985,7768.2954,-89.12569247826468,89.12569247826468
1980.3372234338424,1946.7842,33.55304374634238,33.55304374634238
4558.74662260013,4517.4146,41.33207181887974,41.33207181887974
5915.507449534414,6030.628,-115.12048015308574,115.12048015308574
4311.869185274534,4231.6694,80.19975168078417,80.19975168078417
6032.879656694719,6179.052,-146.17210111778058,146.17210111778058
4888.31156945288,5251.685,-363.37348914087033,363.37348914087033
7540.545895619346,7615.413,-74.86719031815392,74.86719031815392
4174.269651469586,4135.0796,39.19006162583628,39.19006162583628
2942.2366231819074,2956.7478,-14.511179552467638,14.511179552467638
2767.067813982623,2846.1816,-79.11382664237681,79.11382664237681
7193.889171989482,7474.503,-280.61375769801816,280.61375769801816
6289.671527617839,6244.3423,45.329242461589274,45.329242461589274
1747.0347743576306,1970.7915,-223.75672954861943,223.75672954861943
7684.342166876844,7684.5415,-0.19933702940579678,0.19933702940579678
6564.263697349672,6308.9893,255.27443953717193,255.27443953717193
7613.4097759832375,7492.42,120.98985410823752,120.98985410823752
7129.208121109625,7180.213,-51.0047695153753,51.0047695153753
7245.19738184742,7232.2456,12.95177637866982,12.95177637866982
6803.380073612209,6646.8545,156.52558142470934,156.52558142470934
4440.425287213946,4223.6973,216.72802158894592,216.72802158894592
6867.455153336095,6761.849,105.60603224234455,105.60603224234455
8250.469217002972,8208.861,41.60788887797207,41.60788887797207
6630.61320626398,6623.0186,7.594651576479919,7.594651576479919
4725.417965834393,4769.305,-43.88720994685718,43.88720994685718
7208.317420497402,7200.8237,7.493690028652054,7.493690028652054
5104.343090607763,5161.85,-57.50700704848714,57.50700704848714
5580.211629380146,5360.221,219.9904379738964,219.9904379738964
8058.364076715213,8009.0664,49.29767046521283,49.29767046521283
7830.6218742064775,7809.554,21.067674987727514,21.067674987727514
6500.29998191512,6628.759,-128.45880714737996,128.45880714737996
3358.865070834071,3230.64,128.22517825594605,128.22517825594605
3455.733119397797,4111.9834,-656.250279039703,656.250279039703
4699.572749552767,4999.051,-299.47803169723284,299.47803169723284
6019.240404567481,6073.6216,-54.381177463768836,54.381177463768836
6798.852857058365,7063.0967,-264.24382262913514,264.24382262913514
6352.678137373454,6838.781,-486.10262434529614,486.10262434529614
7199.000825352954,7247.207,-48.20620589704595,48.20620589704595
6633.29840502168,6569.129,64.16949877168008,64.16949877168008
8031.503574281868,7985.326,46.17740240686817,46.17740240686817
7307.213545424914,7260.245,46.96842823741372,46.96842823741372
1769.5133501981006,2029.9352,-260.4218304659619,260.4218304659619
7270.191578245051,7418.3003,-148.10871472369945,148.10871472369945
3921.647580930173,3650.0544,271.5931375707978,271.5931375707978
7140.165064514551,7020.4736,119.69143170205098,119.69143170205098
6893.227865556315,6857.711,35.51692805631501,35.51692805631501
4144.158611587076,3967.0188,177.13981275895094,177.13981275895094
5620.753566515128,5723.382,-102.62826942237189,102.62826942237189
5448.121436916007,5560.629,-112.50746933399296,112.50746933399296
7287.986627220879,7234.2476,53.7390686271292,53.7390686271292
7016.201240752143,6972.8516,43.34967825214335,43.34967825214335
5914.987224056542,5930.985,-15.99763922470811,15.99763922470811
7015.460207016639,6961.778,53.68237498538929,53.68237498538929
6988.3634501613105,6866.95,121.41325484881054,121.41325484881054
6595.8239347304325,6641.1094,-45.285440269567516,45.285440269567516
6359.361726366268,6221.9614,137.40030058501816,137.40030058501816
7180.604295524074,7364.8687,-184.26435681967632,184.26435681967632
5642.781218015612,5647.774,-4.992707765638443,4.992707765638443
5987.34588085354,5981.0327,6.313166009789711,6.313166009789711
1498.8380167688276,1743.0122,-244.17419026242237,244.17419026242237
7304.479696145841,7266.7554,37.724325052091444,37.724325052091444
7143.490124272976,7050.987,92.50330786672566,92.50330786672566
2935.2943807986053,2746.4866,188.8078085329803,188.8078085329803
5482.886659055884,5431.8506,51.03607311838368,51.03607311838368
6508.078242271438,6578.5137,-70.43542960356172,70.43542960356172
7195.172863609785,7256.528,-61.354968421464946,61.354968421464946
7119.94219712286,7151.1763,-31.234072408389693,31.234072408389693
6802.078100726719,6762.778,39.30026869546873,39.30026869546873
7036.683019487892,6888.7065,147.97647651914212,147.97647651914212
6659.771561505159,6548.7734,110.9981240051593,110.9981240051593
7494.924515878965,7509.593,-14.668257558534606,14.668257558534606
7976.451323576184,7958.056,18.395171232434222,18.395171232434222
7746.804150657442,7858.8516,-112.04741184255818,112.04741184255818
6093.744764557096,6177.0083,-83.26353622415445,83.26353622415445
3481.0398265479052,3604.7156,-123.67574962396975,123.67574962396975
6881.6116095405705,6807.8413,73.7703009468205,73.7703009468205
2672.519396195895,2678.8838,-6.364392866605158,6.364392866605158
6310.239510615817,6280.6685,29.57105358456738,29.57105358456738
6506.920756824695,6647.6484,-140.72768067530524,140.72768067530524
6133.820340741574,6030.4834,103.336942304074,103.336942304074
8176.206666990977,8188.4775,-12.270872071522717,12.270872071522717
7429.5691934695715,7345.9385,83.63071690707147,83.63071690707147
7455.544394466894,7319.9785,135.56587884189412,135.56587884189412
7533.543800841963,7501.0923,32.451515685713275,32.451515685713275
5702.175254872217,5733.8984,-31.72318262778299,31.72318262778299
6442.711658277859,6515.512,-72.80054875339101,72.80054875339101
7889.746380630309,7895.967,-6.220416244690568,6.220416244690568
5282.710012969621,5277.769,4.940970000870948,4.940970000870948
7144.590986522206,7052.9565,91.63444355345564,91.63444355345564
2969.018122556909,3059.1992,-90.18109619309098,90.18109619309098
6632.284418191657,6647.228,-14.943609152092904,14.943609152092904
7954.916693005563,7995.6216,-40.70488902568741,40.70488902568741
7033.414322584951,7087.363,-53.94847038379885,53.94847038379885
8007.594450031021,7902.3003,105.29415706227064,105.29415706227064
6777.539837267598,7047.511,-269.97139320115184,269.97139320115184
6596.512388929509,6698.0615,-101.54913450799086,101.54913450799086
4640.232615438875,5082.5146,-442.28203299862525,442.28203299862525
4868.367915306749,4854.7666,13.601313744248728,13.601313744248728
7848.997232734781,7918.0566,-69.05940789021861,69.05940789021861
6119.766808012328,6198.4976,-78.7307505814224,78.7307505814224
6720.234500641118,6797.362,-77.12731576513215,77.12731576513215
5809.619989837315,5910.7686,-101.14856485018481,101.14856485018481
6978.113251774483,7060.5303,-82.4170216630173,82.4170216630173
7769.508545742527,7613.566,155.94262777377662,155.94262777377662
6738.365166321791,7065.466,-327.10065399070936,327.10065399070936
6806.881239229621,6656.3325,150.54871969837131,150.54871969837131
6602.329065232143,6637.206,-34.876989455357034,34.876989455357034
7828.172337532928,7742.4175,85.7548570641784,85.7548570641784
7161.717403120198,7110.709,51.00841874519756,51.00841874519756
5935.412799963562,6059.9897,-124.57694613018793,124.57694613018793
7574.921237654358,7467.5933,107.32797593560826,107.32797593560826
2907.1936686410513,2902.7983,4.3953287973013175,4.3953287973013175
4699.283237272,4660.0874,39.195834928250406,39.195834928250406
7169.601171264382,7297.7476,-128.14638732936783,128.14638732936783
6732.532286713299,6608.1206,124.41168124454907,124.41168124454907
7176.310192568628,7212.4546,-36.144397275122174,36.144397275122174
6789.431726228863,6816.353,-26.921301114886774,26.921301114886774
7587.271727462835,7648.9,-61.62817488091514,61.62817488091514
5413.950683113559,5295.6807,118.27001905105863,118.27001905105863
6632.178392108188,6541.977,90.20134132693784,90.20134132693784
1639.4899772911856,1728.8475,-89.3575568885019,89.3575568885019
7481.245942551212,7370.9097,110.33627458246156,110.33627458246156
6399.532176919144,6531.894,-132.36186604960585,132.36186604960585
2824.842573564047,2933.918,-109.07539518595286,109.07539518595286
6530.228151822755,6535.883,-5.654660677245374,5.654660677245374
7723.391811547839,7624.507,98.8849756103391,98.8849756103391
3424.258314807008,3657.1233,-232.864976208617,232.864976208617
6306.406327701274,6143.09,163.31648395127377,163.31648395127377
7652.458142828667,7814.8794,-162.4212517025826,162.4212517025826
6101.4207510990345,6018.85,82.57065344278453,82.57065344278453
7198.920972003207,7269.0625,-70.14152799679323,70.14152799679323
6623.710968180469,6615.465,8.246124430468626,8.246124430468626
7941.6895527595625,7890.624,51.0655293220625,51.0655293220625
7852.604006455338,7876.896,-24.291989638411906,24.291989638411906
5840.705614141726,5785.893,54.81254773547607,54.81254773547607
3603.546781081754,3339.179,264.36782600362903,264.36782600362903
1666.2118129603675,1757.851,-91.63913918806998,91.63913918806998
5568.485907899972,5808.612,-240.1259085062784,240.1259085062784
7044.191419804095,7020.958,23.23341199159495,23.23341199159495
7358.636403703311,7626.609,-267.97248301543914,267.97248301543914
7402.881718171564,7357.998,44.88367129656399,44.88367129656399
7642.881685733477,7774.1084,-131.22671270402316,131.22671270402316
4254.810980112323,4229.5786,25.232366831072795,25.232366831072795
6539.930325457408,6446.917,93.01333326990789,93.01333326990789
6617.817806255279,6620.539,-2.7212562447211894,2.7212562447211894
2701.602684559163,2714.2292,-12.626563487711792,12.626563487711792
7598.084644401603,7662.6323,-64.54767981714667,64.54767981714667
6940.200508810571,7000.8525,-60.65203025192932,60.65203025192932
6808.310507425976,6977.2944,-168.98392616777437,168.98392616777437
6886.461643047479,6792.95,93.5114477349789,93.5114477349789
7746.65862423903,7515.8936,230.76506955153036,230.76506955153036
5216.973251269468,5207.5874,9.385848925718165,9.385848925718165
6885.9573390373,7065.112,-179.1544773689502,179.1544773689502
7638.43597295455,7751.0703,-112.63433954544962,112.63433954544962
6384.650904615775,6219.558,165.0927991470253,165.0927991470253
7721.83355701165,7845.5845,-123.75091564460035,123.75091564460035
6199.074098708911,6190.1313,8.942751052661151,8.942751052661151
4406.697955601764,4334.574,72.12373685176408,72.12373685176408
7457.964190048974,7549.4478,-91.48356385727584,91.48356385727584
8004.9590840818955,7887.905,117.05429892564553,117.05429892564553
6700.942578136938,6553.241,147.7013671994382,147.7013671994382
3558.067607801774,3468.4175,89.6501273330241,89.6501273330241
5470.4810340598515,5679.717,-209.23576281514852,209.23576281514852
7802.166394679817,7792.2334,9.932996242317131,9.932996242317131
6496.386745020274,6516.371,-19.984348729725752,19.984348729725752
6160.30174457398,6292.058,-131.7563608947703,131.7563608947703
6754.250205239122,6729.3296,24.920615395371897,24.920615395371897
6044.974595720951,5985.0605,59.914048845950674,59.914048845950674
7399.141037885631,7447.782,-48.641188676869206,48.641188676869206
4860.3450313681105,4816.2163,44.12872277436054,44.12872277436054
7585.2879331289105,7517.8394,67.44857766016048,67.44857766016048
7177.917687575562,7106.0166,71.90108601306201,71.90108601306201
7634.557717430217,7605.934,28.623635398967053,28.623635398967053
2162.9818495916516,2055.8857,107.09610740415155,107.09610740415155
6745.966690265945,6865.9604,-119.99375895280536,119.99375895280536
7221.900250057684,7311.145,-89.24476947356561,89.24476947356561
7022.219128006315,6856.523,165.69617878756526,165.69617878756526
6832.978227751354,6946.011,-113.0330027173959,113.0330027173959
7996.62351742173,7996.2397,0.3837713279799573,0.3837713279799573
3220.311870731144,3199.1658,21.146099246769154,21.146099246769154
2713.45845285497,2649.1477,64.31074777684489,64.31074777684489
5657.15310366805,5671.417,-14.26388851945012,14.26388851945012
6278.631599593417,6311.7383,-33.10668165658262,33.10668165658262
5494.25220091886,5585.8936,-91.64135376864033,91.64135376864033
5983.47662743118,6020.2036,-36.72698585007038,36.72698585007038
4390.071632160733,4328.141,61.930518879483316,61.930518879483316
7086.405696219404,7162.5605,-76.15485065559642,76.15485065559642
6915.910499391451,6832.3,83.61069470395068,83.61069470395068
8080.500594176918,8107.5615,-27.06092926058227,27.06092926058227
6933.931310288877,6877.921,56.010411851377285,56.010411851377285
5800.870770739858,5879.6377,-78.76692457264198,78.76692457264198
