Moisture,Volatile_matter,Fixed_Carbon,Std.Ash,Hydrogen,Nitrogen,Sulfur,GCV_kcal
0.2741435336693331,-0.2885928735807659,-0.659347554559536,1.3930486279307186,-0.5033791571163908,-0.32764318005130494,-0.32655651048888784,2531657923.651202
0.817379894660401,-0.652054703467817,-1.4496449918299117,2.048610110227743,-2.1638716825692033,-0.7611018121326946,0.349891984371561,912088077.4535419
1.584970646176156,-0.8604717672937509,-2.0135171137788057,1.5027493301576988,0.95572950562898,-1.5056915897243213,0.21158432846540692,303663517.94702125
0.6209934108514983,-0.22526760734230927,-0.8994837866047922,1.3586740515877855,-1.8945836464641894,-0.32764318005130494,0.05630090609048941,1673795127.760345
1.6591549812773678,-0.6738045312236296,-1.621530285464131,0.5606412219227388,1.105078260163086,-1.1538038191938422,1.536368183888595,331919222.03756505
0.4594919668714929,0.16839209121827176,-0.5077684526706623,0.7501729378009443,0.21818886154804526,-0.32764318005130494,-0.5724671089387302,2856479529.323626
0.8461367891347786,-0.8604717672937509,-1.3918747465594892,2.1069156216645686,-1.4848742548101643,0.14652004907901856,0.2593847876305671,822074648.3379027
0.4705300174782359,-0.1866363711363754,-0.5077684526706623,0.9966140792986332,-0.3603877254516693,-0.32764318005130494,-0.48508337084037395,2381742143.0804567
0.28783081851803394,0.38996078255712535,-0.3550938526798346,0.5279154616508767,0.21818886154804526,-0.09564657775333966,-0.48508337084037395,3321511338.7274413
0.31456540223253987,-0.1343827742606832,-0.3014065373316798,0.8209969094728019,-0.21672740291984186,-0.32764318005130494,-0.5724671089387302,3092447152.039956
0.7000129716019741,-0.3135532750842344,-1.2318395360809282,1.7136772653864778,-0.9282574494384567,-0.5494637045141705,0.623751921986951,1262678067.0606146
1.5358998727088995,-1.0668163306137965,-1.253760986320717,0.8805371404458271,0.6588529481159098,-1.5056915897243213,-0.4033413429062654,508065426.7489354
1.6727121121428556,-1.1018068457813512,-1.8191995944188784,1.2180351423791018,1.255025633828667,-1.5056915897243213,-0.4033413429062654,259750598.61871466
1.7644539125780199,-0.9287000487858552,-1.6995667797284242,0.50590313167434,2.013533873269654,-1.3348533362812867,-0.25416184481604104,275449591.08305013
0.999150600995706,-0.5184161183101161,-1.5222450047989078,1.8268898925616543,-0.9984618661045093,-0.395258108228481,0.725130960912015,802836828.069869
1.1145598450667311,-0.8733260098788571,-1.2398809483399016,1.6160357796947602,-0.33170891572046013,-0.6776688775024363,-0.1990852615252802,854471354.0621624
1.6026699752101143,-0.3871729388537351,-1.8471716641878082,0.8409600633010871,1.8606818145008814,-1.3348533362812867,-0.25416184481604104,455072751.57082874
0.8807745999648107,-0.1343827742606832,-1.2172083072558035,1.3844831909943773,-0.5033791571163908,-0.7611018121326946,0.2593847876305671,1293807792.6897898
1.3805663434770858,0.6723288893103091,-1.4063389744556345,0.05243366032119587,2.166950133461559,-0.32764318005130494,0.16190886993828538,1190155415.745385
0.7876225620303089,-0.3750340657014919,-1.2391500803014839,1.6739337037272204,-0.9282574494384567,-0.9625508500714388,0.5880717642865374,1228666327.092491
0.7409507853273954,0.2555336983535376,-1.297511630491902,1.4015954645038404,-0.9282574494384567,-0.9625508500714388,1.0398226367412773,1382810799.0142996
1.6425976181978095,-1.2498421499529826,-1.3991086548112748,0.9390593645966958,0.95572950562898,-1.6663102870910314,-0.5724671089387302,335372177.00038147
0.7876225620303089,-0.1606162306512727,-0.9664690730229345,1.2180351423791018,-0.5033791571163908,-0.9625508500714388,0.349891984371561,1588222209.1913695
0.7646049298002356,-0.1475261952263854,-0.951605031860837,1.2180351423791018,-0.5033791571163908,-0.32764318005130494,0.47457242389672677,1595780148.3391752
1.7620340041664682,-0.7795165398127085,-1.6570610665099041,0.27634233600440067,2.166950133461559,-1.3348533362812867,-0.4033413429062654,334913754.10018414
0.6570171357776724,-0.02730677883141772,-1.3120675895194887,1.6659399549596872,-0.3603877254516693,-0.5494637045141705,-0.05892047649212193,1425133797.3662684
1.1953400021973508,-0.5810844105721715,-1.3091575083933447,1.325735296590258,0.21818886154804526,-1.0974989471235983,0.0942734840324591,862916830.4940696
0.9461068758665859,-0.6079436531855841,-1.635754420464014,2.070561032600721,-0.9282574494384567,0.14652004907901856,0.21158432846540692,717333275.0774391
1.6916013979777351,-0.9046106679296577,-1.4985658779816078,0.4859552526233782,1.72360181974153,-1.5222134807913277,-0.31174275287266845,381706628.3535494
1.6884379907868223,-0.3968463844467231,-1.519376981050868,-0.03198573841243198,1.8301795805126013,-0.8022069640582198,0.5624837861800492,449096493.35075074
1.0293524660975255,0.775458713547794,-1.7440409881967347,1.2810821057276631,-0.057937917825257035,0.24623300098255194,0.13114067259548073,1148517564.4146466
1.451363980344076,-0.4589101098514527,-1.7087572475181803,1.1621026410842956,0.08710157809694992,-0.9821350887587877,0.4302684468497266,484277781.3951205
1.8732271611712605,-0.7795165398127085,-1.5930351423252809,-0.532532756971276,2.4599765668276765,-1.3523968013579815,0.011462176306943123,249426378.26794428
1.6564175803717893,-1.0931312569371656,-1.784138561952446,1.2180351423791018,0.95572950562898,-1.6663102870910314,-0.25416184481604104,243743472.3022743
1.8228283313826927,-0.7898108293586859,-1.72076519066266,0.07825716838591558,2.4754542328133433,-1.5056915897243213,-0.05892047649212193,255145283.32825467
1.650916358499356,-1.0310548363403473,-1.2172083072558035,0.3703382686937151,1.5566920527422294,-1.5056915897243213,-0.18568236568490776,431045628.885629
1.7069869022132786,-0.7272914510244775,-1.557329261114236,0.3119535242575315,2.013533873269654,-1.3348533362812867,-0.48508337084037395,389474555.2828193
1.2185239971375983,0.604819853498614,-1.3868088806578343,0.533393932448524,0.4525066343831421,0.7691794925075353,-0.05290354433203413,1183851996.9424992
0.9973752207949332,-0.6301012415195785,-1.1284045592209968,1.473509297786981,-0.7165942534046773,-0.6140245869339388,-0.1463042145904783,1061472017.4022545
1.4461212445077734,-0.30109942416015234,-1.1364976153287158,0.21596901590214368,1.255025633828667,-0.7611018121326946,0.2593847876305671,859698145.3399596
1.4723594660296773,0.13551013918910093,-1.661318115861473,0.5854991299607408,1.0751604224481262,-1.1723680516198183,0.17200104953221088,666063751.066232
0.8026306145753394,-0.1079355501112708,-0.8696330461871757,1.043870898421432,-0.21672740291984186,-0.5494637045141705,0.5135466324466083,1593883864.9410625
1.2971398276581219,-0.054397999891369626,-1.2464572331991874,0.6144304293979094,0.95572950562898,-0.5494637045141705,0.47457242389672677,995042188.5225805
0.9140642889584475,-0.1343827742606832,-1.4712487665499645,1.63381196654155,-0.6456935537989787,-0.9625508500714388,-0.25416184481604104,1106676991.584468
1.6748614526027772,-0.5045358196944982,-1.557329261114236,0.21718942471872665,1.6021435220056848,-0.6986799230710207,-0.29710025640709825,431808101.00528204
1.6478755384988264,-0.20085668678073637,-1.5680510966648495,0.04853793837605502,1.7844690453405012,-0.9230764987426713,0.3455169823092065,499476751.1415419
1.475413995550539,-0.31603772640401484,-1.9174910316241909,1.2607728793489381,0.511338092047499,-1.3871773624927581,-0.08944151570404263,430626761.8391577
1.7043985884291777,4.519674214570146,-3.1409890060206815,-0.1927126601016228,2.166950133461559,-1.1538038191938422,-0.6663294383375853,463337664.36435884
0.8100370422531649,-0.3383031097058133,-0.7121333767757917,1.0061157851423586,-0.5033791571163908,-0.32764318005130494,-0.32655651048888784,1738956738.3850758
1.0743712335943927,0.7309853464080117,-1.4590106840960764,0.8578366021200052,0.0,0.5288261811950097,0.34112681556467567,1228796768.637163
0.873958332402162,0.11139153277893496,-0.6668969774853902,0.50590313167434,0.511338092047499,0.661340447668322,-0.4033413429062654,1996172616.8100092
1.224904484225709,-0.6123915245150016,-0.2914219433081807,-0.18270326510286763,0.836685691917676,-0.48398640671642756,-0.43540791231325227,1561962359.231749
1.1763295075573956,-0.25075644661268526,-1.0553902819609648,0.7807108826898913,0.21818886154804526,0.14652004907901856,-0.25416184481604104,1132792661.9281173
1.6061663168063238,-0.3234784509801275,-1.4561295921634596,0.16048042895587314,1.255025633828667,-0.863100393727451,-0.6091816169111632,520166555.197667
1.6651466056341493,-0.36162083821950086,-1.4316166942876438,-0.11934408852376412,1.799700174286125,-0.781705336718608,0.11547166651538794,466202561.8501413
0.9009034593254636,0.3147269694946707,-0.44682772550277716,-0.06710326148953664,0.8069856044211932,1.2167744439962311,-0.12071623648399007,2319346978.0852284
0.9585952298210354,-0.19956658960333074,-1.0849290986409905,1.1639200891308796,-0.07240610343838753,0.3988509083474086,0.349891984371561,1220158612.642153
1.4103236761071778,-0.06786291523029298,-0.9887418084925086,-0.15011005593051327,1.4055655437701895,0.3988509083474086,-0.32655651048888784,1073140112.1129986
0.9461068758665859,-0.6079436531855841,-1.297511630491902,1.7136772653864778,-1.4848742548101643,0.3988509083474086,0.349891984371561,877804951.1090605
1.5968107944066148,-0.2634214424204076,-1.2245256089450172,-0.29525702948668453,2.3209253095582962,-0.9625508500714388,-0.5724671089387302,718955667.0250462
1.1339676076528127,-0.3567275806070163,-1.013950189238817,0.8952610884793251,0.014500735681523366,0.09727340335045845,-0.27544909947719126,1087710554.4599576
1.727416220659251,-0.6411034575812696,-1.47844266449449,-0.02662654503495929,2.3209253095582962,-1.3348533362812867,-0.32655651048888784,387964146.9381537
1.0361732627895857,-0.12118591132781881,-0.48493607113953446,0.11525566058111618,0.5555272830260543,-0.48398640671642756,-0.4273148378907741,1840845936.2983294
1.2561120062556645,-0.3895944365876665,-0.24143334499621474,-0.7076824226222307,1.300125663413058,0.7963930480677627,0.19194731747445146,1596750857.2379699
1.117138795024319,-0.2444041035030723,-0.3895390061940606,-0.12351640878987719,0.9706372667599902,-0.32764318005130494,-0.2826251064222753,1778148311.0347502
0.9467356425637797,-0.26215732305845185,-0.6283652039327121,0.6325111977174087,-0.15907776468141197,-0.3049013412913362,-0.07714470224156154,1724823831.2286747
1.4634735038361901,-0.19956658960333074,-0.7046011654423949,-0.8608840347846809,1.7083993636728616,0.661340447668322,-0.12071623648399007,1125001767.9243681
0.9270257043931935,0.46658101128898044,-0.6819872554632045,0.1542445604244114,0.95572950562898,-0.09564657775333966,0.05630090609048941,2104197779.5773306
