Moisture,Volatile_matter,Fixed_Carbon,Std.Ash,Hydrogen,Carbon,Nitrogen,Oxygen,Sulfur,GCV_kcal
1.824549292051046,1481.6654967701977,63.92968790283159,4.795831523312719,6.795497649771508,54201.543527898815,1.9073630540423836,2.5877640352277083,0.5306282510621704,2531657923.651202
2.4595888418037104,1166.8358280359694,45.10894698345827,5.594640292279746,4.882148128406822,25547.47772646619,1.4915143770436623,2.917770732084279,1.0647107369924282,912088077.4535419
3.3568971227655755,986.3055226026039,31.680469781871853,4.929503017546495,8.476796914109725,12239.835427075219,0.7771747584474631,3.529297384289471,0.9555114450274363,303663517.94702125
2.2300144001592104,1536.5176736784458,58.21090204381575,4.753945729601885,5.192442891612853,46482.32266542145,1.9073630540423836,2.8390784635086144,0.832909122935104,1673795127.760345
3.4436180975461075,1147.9961851785147,41.015540593943065,3.7815340802378077,8.648888244618014,14719.812558749085,1.114766521528681,3.6027767550605247,2.0014800002101243,331919222.03756505
2.0412203288596382,1877.5046558062747,67.53950728336157,4.012480529547776,7.626944827028252,66363.11049003867,1.9073630540423836,2.760009940032921,0.33647223662121295,2856479529.323626
2.4932054526026954,986.3055226026039,46.484731299346535,5.665686189686118,5.664542137109952,21061.01869048722,2.3622626382736707,2.990719731730447,0.9932517730102833,822074648.3379027
2.0541237336955462,1569.979947560926,67.53950728336157,4.312771730569565,6.960263575026328,58928.97462741426,1.9073630540423836,2.7788192719904172,0.4054651081081644,2381742143.0804567
1.840549633397487,2069.426865953528,71.17541568428084,3.7416573867739413,7.626944827028252,75395.10437837521,2.12993442070441,2.7013612129514133,0.4054651081081644,3321511338.7274413
1.8718021769015913,1615.241873963647,72.4539660188413,4.09878030638384,7.12580024871922,67294.66101852938,1.9073630540423836,2.714694743820879,0.33647223662121295,3092447152.039956
2.322387720290225,1460.0448634859479,50.29593084568129,5.186520991955976,6.305919609044716,30069.359174718178,1.6945543456632073,2.9231615807191558,1.2809338454620642,1262678067.0606146
3.299533727885655,807.570411586003,49.773876849194835,4.171330722922842,8.134712496074101,23001.630017794967,0.7771747584474631,3.517497837358316,0.4700036292457356,508065426.7489354
3.459466289786131,777.261720567569,36.308094161624595,4.58257569495584,8.821669350967586,12546.327219997405,0.7771747584474631,3.634951112088381,0.4700036292457356,259750598.61871466
3.5667118201397288,927.2063669439751,39.15712049596424,3.714835124201342,9.695681943399954,16135.868476797215,0.9410724326820795,3.716008121502189,0.5877866649021191,275449591.08305013
2.6720775406433925,1282.593214467399,43.37999536297471,5.324471804789654,6.2250245824386505,20729.351967483282,1.842495091227047,3.1161784266298582,1.3609765531356006,802836828.069869
2.8069901489571136,975.1712119209127,50.10442657195525,5.067543783727971,6.993309545442578,24459.932114894385,1.5715577143224986,3.196630215920881,0.6312717768418579,854471354.0621624
3.3775875160230218,1396.2757068620465,35.64194613523342,4.123105625617661,9.51955383140795,18959.87509389476,0.9410724326820795,3.5779478934066544,0.5877866649021191,455072751.57082874
2.533696813957432,1615.241873963647,50.644369995377694,4.78539444560216,6.795497649771508,34484.26581155766,1.4915143770436623,3.044522437723423,0.9932517730102833,1293807792.6897898
3.1179499062782403,2314.013367754396,46.14026923608542,3.1622776601683795,9.87246017245443,39088.38782427382,1.9073630540423836,3.3978584803966405,0.9162907318741551,1190155415.745385
2.424802725718295,1406.7903664468374,50.12183201622042,5.138093031466052,6.305919609044716,29161.82656406935,1.2982495307370319,2.990719731730447,1.252762968495368,1228666327.092491
2.3702437414678603,1952.9864837492244,48.73196591772884,4.806245936279167,6.305919609044716,33490.43217580876,1.2982495307370319,2.9652730660692823,1.6094379124341003,1382810799.0142996
3.4242626545931514,649.033934481177,46.31245753681022,4.242640687119285,8.476796914109725,17382.305827772594,0.6230814543633427,3.616308761279101,0.33647223662121295,335372177.00038147
2.424802725718295,1592.518523927772,56.61566376816061,4.58257569495584,6.795497649771508,40410.784556366285,1.2982495307370319,2.995732273553991,1.0647107369924282,1588222209.1913695
2.3978952727983707,1603.857077739096,56.969647286939285,4.58257569495584,6.795497649771508,39306.77395616673,1.9073630540423836,2.990719731730447,1.1631508098056809,1595780148.3391752
3.563882963939251,1056.4287249704591,40.16938370010931,3.4351128074635335,9.87246017245443,18291.559925703878,0.9410724326820795,3.7256934272366524,0.4700036292457356,334913754.10018414
2.272125885509337,1707.9908159388176,48.38531929992197,5.128352561983234,6.960263575026328,32903.30372917683,1.6945543456632073,2.9338568698359038,0.7419373447293773,1425133797.3662684
2.9014215940827497,1228.3101066672377,48.45462217292467,4.71380949975707,7.626944827028252,25911.41515426198,1.1687839174830814,3.2718477096343066,0.8628899551470398,862916830.4940696
2.6100697927420065,1205.0447022723367,40.676796284509855,5.621387729022079,6.305919609044716,18028.64865226167,2.3622626382736707,3.104586678466073,0.9555114450274363,717333275.0774391
3.4815477343158143,948.0725244640815,43.943907998911705,3.690528417449187,9.361599526681433,19382.210076649168,0.7613240958161981,3.667400422436812,0.5423242908253617,381706628.3535494
3.477849733183238,1387.8965940608332,43.44829664976479,3.059411708155671,9.484406768769945,22528.599008787703,1.4520791881215243,3.665098925448533,1.2325602611778486,449096493.35075074
2.7073833121145063,2403.3441467564066,38.097978057052465,4.659399102888698,7.308769928284997,30752.793751208974,2.457924590902487,3.1625170911988163,0.8919980393051105,1148517564.4146466
3.2007118542405295,1334.1371604618355,38.93825174473018,4.514421336118285,7.475895793561659,18959.87509389476,1.279460933289901,3.469790173127767,1.128171090909654,484277781.3951205
3.6938669956249757,1056.4287249704591,41.69414548519653,2.449489742783178,10.210108175943859,18919.329266151737,0.9242416991306783,3.82929335782915,0.7975071958841881,249426378.26794428
3.4404180948154366,784.7764925114019,37.143064107491575,4.58257569495584,8.476796914109725,12341.443963722713,0.6230814543633427,3.6428355156125294,0.5877866649021191,243743472.3022743
3.634951112088381,1047.511838791183,38.65228550437718,3.1937438845342623,10.227942754752,16135.868476797215,0.7771747584474631,3.7887247890836524,0.7419373447293773,255145283.32825467
3.4339872044851463,838.5469226519649,50.644369995377694,3.5496478698597698,9.169273022403965,22241.874091174595,0.7771747584474631,3.6402142821326553,0.6418538861723948,431045628.885629
3.4995332823830174,1101.665957743771,42.54447234680457,3.478505426185217,9.695681943399954,20203.062960997133,0.9410724326820795,3.6888794541139363,0.4054651081081644,389474555.2828193
2.928523523860541,2255.537220787965,46.60537366153949,3.7483329627982624,7.896944114365612,38438.035688775,2.959625538920415,3.3046864812813115,0.7466879474879752,1183851996.9424992
2.67000213346468,1185.851858288393,52.75920961855188,4.893873721296862,6.549814518906664,29269.762887292232,1.6326163530773552,3.157425862551978,0.6729444732424258,1061472017.4022545
3.1945831322991562,1470.8323559775602,52.566475459150546,3.361547262794322,8.821669350967586,32515.68242811945,1.4915143770436623,3.4781584227982836,0.9932517730102833,859698145.3399596
3.22525543183224,1849.0223965607972,40.06800310699541,3.8118237105091834,8.61441456913033,26345.912692143695,1.0969564909456717,3.4995332823830174,0.9242589015233319,666063751.066232
2.4423470353692043,1638.1503890627068,58.92179015398334,4.370354676682432,7.12580024871922,40634.01266237814,1.6945543456632073,3.044522437723423,1.1939224684724346,1593883864.9410625
3.0204248861443626,1684.5244724315478,49.947813950287,3.847076812334269,8.476796914109725,31559.837333886815,1.6945543456632073,3.367295829986474,1.1631508098056809,995042188.5225805
2.5726122302071057,1615.241873963647,44.59445835207541,5.089204259999788,6.631511857241861,28096.872813943082,1.2982495307370319,3.1135153092103742,0.5877866649021191,1106676991.584468
3.461978853922014,1294.6162921491605,42.54447234680457,3.3630343441600474,9.221645764603958,22062.03111415993,1.551400276321783,3.6689318163042404,0.5538851132264376,431808101.00528204
3.43043250693049,1557.662348034721,42.289134445450365,3.157530680769389,9.431735510542504,23652.89757531224,1.3361201729633203,3.646754527813265,1.0612565021243408,499476751.1415419
3.228826155721369,1457.8928383716852,33.96730753244925,4.634652090502587,7.964734326990982,17128.11233785762,0.890874154311651,3.5085558999826545,0.7178397931503169,430626761.8391577
3.4965075614664802,5646.573638620102,4.83000136702841,2.8635642126552705,9.87246017245443,25712.48284175126,1.114766521528681,3.696351468952637,0.262364264467491,463337664.36435884
2.451005098112319,1438.6066226738108,62.6726064075662,4.324349662087931,6.795497649771508,44792.352237202234,1.9073630540423836,3.0587070727153796,0.5306282510621704,1738956738.3850758
2.760009940032921,2364.8214346232935,44.885905304010485,4.1436698710201325,7.3755305343344535,35640.7433714676,2.7290369680073594,3.22207071576472,1.0577902941478545,1228796768.637163
2.5257286443082556,1828.1309239437044,63.749900235204784,3.714835124201342,7.964734326990982,52330.13475363274,2.8561676289698013,3.100092288878234,0.4700036292457356,1996172616.8100092
2.935982269148217,1201.1919679765563,72.69174669284988,2.875760768909681,8.339625309604106,52594.8264837023,1.7573715227762703,3.329343277894172,0.44468582126144574,1561962359.231749
2.8791984572980396,1514.439309008334,54.4980268421945,4.049691346263317,7.626944827028252,35497.362460494485,2.3622626382736707,3.295836866004329,0.5877866649021191,1132792661.9281173
3.3816747151732915,1451.4477025670035,44.954517806432314,3.2939338184001206,8.821669350967586,26853.196641851813,1.3936596521112004,3.620600613360642,0.3074846997479606,520166555.197667
3.4506222649896783,1418.408868356995,45.538286496986665,2.95296461204668,9.449286010066738,24878.260823806846,1.4717479038293189,3.6694417602214613,0.8796267475025635,466202561.8501413
2.5572273113676265,2004.2595375123926,68.99079585317708,3.0166206257996713,8.305402542970219,61832.81151557362,3.3890362245817203,3.122364924487357,0.6931471805599453,2319346978.0852284
2.624668592163159,1558.7798267727876,53.79456711984008,4.516635916254486,7.292098551814724,32515.68242811945,2.6043421499651296,3.1570004211501135,1.0647107369924282,1220158612.642153
3.152736022363656,1672.8611986374192,56.08524399951447,2.9154759474226504,8.995133224015945,39745.95792282389,2.6043421499651296,3.4688560301359703,0.5306282510621704,1073140112.1129986
2.6100697927420065,1205.0447022723367,48.73196591772884,5.186520991955976,5.664542137109952,23155.60648378311,2.6043421499651296,3.152736022363656,1.0647107369924282,877804951.1090605
3.370738174177447,1503.4689233810325,50.470110238447134,2.7386127875258306,10.049882428183281,31939.918288768786,1.2982495307370319,3.616308761279101,0.33647223662121295,718955667.0250462
2.8296776892239084,1422.647395064596,55.4849125538478,4.189272013130682,7.392239417542532,34705.48805986382,2.3150167168474223,3.2744997286161976,0.5709795465857378,1087710554.4599576
3.5234150143864045,1176.3217680472223,44.423137425258325,3.0659419433511785,10.049882428183281,21352.254269456364,0.9410724326820795,3.7256934272366524,0.5306282510621704,387964146.9381537
2.715356776284648,1626.672961477777,68.08325488661063,3.2388269481403293,8.01565257330182,55372.721468349606,1.7573715227762703,3.2128577525426376,0.4510756193602166,1840845936.2983294
2.972463646614637,1394.178211976129,73.88221298235432,2.23606797749979,8.873637136848041,54120.4490364082,2.98573349995423,3.3600281046240843,0.9400072584914712,1596750857.2379699
2.8100049236252036,1519.9416916863365,70.355112745607,2.947880594596735,8.493974803914956,55044.21868542176,1.9073630540423836,3.2669037938787824,0.5653138090500605,1778148311.0347502
2.6108048166633746,1504.563900204565,64.66752503442429,3.8691084244306206,7.192228676453496,46825.28521984499,1.9291809689733648,3.1599747169480397,0.7275486072772778,1724823831.2286747
3.214867803470662,1558.7798267727876,62.851984185312084,2.04939015319192,9.344082066291406,44792.352237202234,2.8561676289698013,3.5145260669691587,0.6931471805599453,1125001767.9243681
2.5877640352277083,2135.7951039538893,63.39052894178048,3.286335345030997,8.476796914109725,55564.94402662741,2.12993442070441,3.1484533605716547,0.832909122935104,2104197779.5773306
3.4210000089583352,1129.3325014676793,49.07894215822922,3.24037034920393,8.821669350967586,24572.098872390132,0.9410724326820795,3.655839600035736,0.6931471805599453,463710097.69802135
3.1813816204406202,1562.1350259415049,37.47775454432646,4.426059195266146,7.7954757857467705,19588.77444100044,0.9242416991306783,3.494080375808869,0.9707789171582248,512211344.5088269
3.441379171294987,1183.9423056649002,47.399199879830775,3.2031234756093934,9.431735510542504,23715.54981331669,0.7931234643514286,3.6709700335703683,0.6575200029167941,496385857.066815
3.1986731175506815,1029.8081878952337,48.38531929992197,4.254409477236529,7.12580024871922,21498.863010103487,0.9410724326820795,3.5085558999826545,0.9932517730102833,534409555.7523323
3.5745903077118086,938.8585494688247,50.20887134804931,2.6324893162176366,9.907893293960457,22833.037807829136,0.7771747584474631,3.769075996108213,0.41871033485818504,375279779.78697515
